nb_calls,year,month,day,weekday,hour
1,2010,5,29,Saturday,2
1,2010,5,29,Saturday,10
1,2010,5,29,Saturday,14
1,2010,5,29,Saturday,17
1,2010,5,29,Saturday,18
1,2010,5,29,Saturday,19
74,2010,5,29,Saturday,21
54,2010,5,29,Saturday,22
37,2010,5,29,Saturday,23
108,2010,5,30,Sunday,0
2,2010,5,30,Sunday,1
1,2010,5,30,Sunday,5
7,2010,5,30,Sunday,6
34,2010,5,30,Sunday,7
80,2010,5,30,Sunday,8
130,2010,5,30,Sunday,9
150,2010,5,30,Sunday,10
107,2010,5,30,Sunday,11
128,2010,5,30,Sunday,13
112,2010,5,30,Sunday,14
126,2010,5,30,Sunday,15
141,2010,5,30,Sunday,16
113,2010,5,30,Sunday,17
65,2010,5,30,Sunday,18
67,2010,5,30,Sunday,19
27,2010,5,30,Sunday,20
92,2010,5,30,Sunday,21
127,2010,5,30,Sunday,22
23,2010,5,30,Sunday,23
95,2010,5,31,Monday,0
1,2010,5,31,Monday,1
6,2010,5,31,Monday,5
7,2010,5,31,Monday,6
41,2010,5,31,Monday,7
86,2010,5,31,Monday,8
122,2010,5,31,Monday,9
130,2010,5,31,Monday,10
93,2010,5,31,Monday,11
94,2010,5,31,Monday,13
134,2010,5,31,Monday,14
130,2010,5,31,Monday,15
76,2010,5,31,Monday,16
55,2010,5,31,Monday,17
62,2010,5,31,Monday,18
47,2010,5,31,Monday,19
44,2010,5,31,Monday,20
51,2010,5,31,Monday,21
24,2010,5,31,Monday,22
34,2010,5,31,Monday,23
127,2010,6,1,Tuesday,0
16,2010,6,1,Tuesday,6
52,2010,6,1,Tuesday,7
101,2010,6,1,Tuesday,8
126,2010,6,1,Tuesday,9
155,2010,6,1,Tuesday,10
128,2010,6,1,Tuesday,11
127,2010,6,1,Tuesday,13
148,2010,6,1,Tuesday,14
126,2010,6,1,Tuesday,15
155,2010,6,1,Tuesday,16
118,2010,6,1,Tuesday,17
84,2010,6,1,Tuesday,18
68,2010,6,1,Tuesday,19
72,2010,6,1,Tuesday,20
79,2010,6,1,Tuesday,21
62,2010,6,1,Tuesday,22
61,2010,6,1,Tuesday,23
125,2010,6,2,Wednesday,0
2,2010,6,2,Wednesday,1
1,2010,6,2,Wednesday,2
10,2010,6,2,Wednesday,6
66,2010,6,2,Wednesday,7
118,2010,6,2,Wednesday,8
140,2010,6,2,Wednesday,9
176,2010,6,2,Wednesday,10
125,2010,6,2,Wednesday,11
162,2010,6,2,Wednesday,13
165,2010,6,2,Wednesday,14
129,2010,6,2,Wednesday,15
95,2010,6,2,Wednesday,16
90,2010,6,2,Wednesday,17
74,2010,6,2,Wednesday,18
61,2010,6,2,Wednesday,19
76,2010,6,2,Wednesday,20
61,2010,6,2,Wednesday,21
71,2010,6,2,Wednesday,22
83,2010,6,2,Wednesday,23
120,2010,6,3,Thursday,0
3,2010,6,3,Thursday,1
2,2010,6,3,Thursday,3
2,2010,6,3,Thursday,6
45,2010,6,3,Thursday,7
102,2010,6,3,Thursday,8
156,2010,6,3,Thursday,9
178,2010,6,3,Thursday,10
127,2010,6,3,Thursday,11
119,2010,6,3,Thursday,13
132,2010,6,3,Thursday,14
150,2010,6,3,Thursday,15
195,2010,6,3,Thursday,16
147,2010,6,3,Thursday,17
79,2010,6,3,Thursday,18
65,2010,6,3,Thursday,19
43,2010,6,3,Thursday,20
55,2010,6,3,Thursday,21
32,2010,6,3,Thursday,22
48,2010,6,3,Thursday,23
98,2010,6,4,Friday,0
1,2010,6,4,Friday,2
1,2010,6,4,Friday,3
2,2010,6,4,Friday,4
1,2010,6,4,Friday,5
7,2010,6,4,Friday,6
20,2010,6,4,Friday,7
85,2010,6,4,Friday,8
85,2010,6,4,Friday,9
83,2010,6,4,Friday,10
103,2010,6,4,Friday,11
50,2010,6,4,Friday,13
31,2010,6,4,Friday,14
18,2010,6,4,Friday,15
12,2010,6,4,Friday,16
14,2010,6,4,Friday,17
4,2010,6,4,Friday,18
3,2010,6,4,Friday,19
1,2010,6,4,Friday,20
1,2010,6,4,Friday,21
2,2010,6,4,Friday,23
1,2010,6,5,Saturday,0
1,2010,6,5,Saturday,5
1,2010,6,5,Saturday,9
1,2010,6,5,Saturday,11
1,2010,6,5,Saturday,15
1,2010,6,5,Saturday,18
2,2010,6,5,Saturday,19
11,2010,6,5,Saturday,20
69,2010,6,5,Saturday,21
53,2010,6,5,Saturday,22
33,2010,6,5,Saturday,23
142,2010,6,6,Sunday,0
2,2010,6,6,Sunday,1
1,2010,6,6,Sunday,5
4,2010,6,6,Sunday,6
44,2010,6,6,Sunday,7
88,2010,6,6,Sunday,8
113,2010,6,6,Sunday,9
153,2010,6,6,Sunday,10
136,2010,6,6,Sunday,11
109,2010,6,6,Sunday,13
113,2010,6,6,Sunday,14
153,2010,6,6,Sunday,15
168,2010,6,6,Sunday,16
143,2010,6,6,Sunday,17
79,2010,6,6,Sunday,18
65,2010,6,6,Sunday,19
36,2010,6,6,Sunday,20
28,2010,6,6,Sunday,21
38,2010,6,6,Sunday,22
33,2010,6,6,Sunday,23
107,2010,6,7,Monday,0
1,2010,6,7,Monday,1
1,2010,6,7,Monday,4
1,2010,6,7,Monday,5
9,2010,6,7,Monday,6
41,2010,6,7,Monday,7
85,2010,6,7,Monday,8
105,2010,6,7,Monday,9
123,2010,6,7,Monday,10
99,2010,6,7,Monday,11
110,2010,6,7,Monday,13
109,2010,6,7,Monday,14
120,2010,6,7,Monday,15
115,2010,6,7,Monday,16
90,2010,6,7,Monday,17
103,2010,6,7,Monday,18
69,2010,6,7,Monday,19
60,2010,6,7,Monday,20
72,2010,6,7,Monday,21
61,2010,6,7,Monday,22
43,2010,6,7,Monday,23
131,2010,6,8,Tuesday,0
1,2010,6,8,Tuesday,5
4,2010,6,8,Tuesday,6
30,2010,6,8,Tuesday,7
113,2010,6,8,Tuesday,8
105,2010,6,8,Tuesday,9
130,2010,6,8,Tuesday,10
139,2010,6,8,Tuesday,11
132,2010,6,8,Tuesday,13
157,2010,6,8,Tuesday,14
157,2010,6,8,Tuesday,15
160,2010,6,8,Tuesday,16
142,2010,6,8,Tuesday,17
101,2010,6,8,Tuesday,18
65,2010,6,8,Tuesday,19
76,2010,6,8,Tuesday,20
66,2010,6,8,Tuesday,21
60,2010,6,8,Tuesday,22
54,2010,6,8,Tuesday,23
115,2010,6,9,Wednesday,0
3,2010,6,9,Wednesday,1
1,2010,6,9,Wednesday,3
10,2010,6,9,Wednesday,6
37,2010,6,9,Wednesday,7
104,2010,6,9,Wednesday,8
138,2010,6,9,Wednesday,9
134,2010,6,9,Wednesday,10
130,2010,6,9,Wednesday,11
124,2010,6,9,Wednesday,13
153,2010,6,9,Wednesday,14
157,2010,6,9,Wednesday,15
140,2010,6,9,Wednesday,16
111,2010,6,9,Wednesday,17
106,2010,6,9,Wednesday,18
72,2010,6,9,Wednesday,19
78,2010,6,9,Wednesday,20
58,2010,6,9,Wednesday,21
69,2010,6,9,Wednesday,22
46,2010,6,9,Wednesday,23
129,2010,6,10,Thursday,0
1,2010,6,10,Thursday,1
4,2010,6,10,Thursday,2
7,2010,6,10,Thursday,6
50,2010,6,10,Thursday,7
95,2010,6,10,Thursday,8
126,2010,6,10,Thursday,9
151,2010,6,10,Thursday,10
104,2010,6,10,Thursday,11
153,2010,6,10,Thursday,13
156,2010,6,10,Thursday,14
144,2010,6,10,Thursday,15
156,2010,6,10,Thursday,16
118,2010,6,10,Thursday,17
114,2010,6,10,Thursday,18
47,2010,6,10,Thursday,19
53,2010,6,10,Thursday,20
60,2010,6,10,Thursday,21
6,2010,6,10,Thursday,22
21,2010,6,10,Thursday,23
92,2010,6,11,Friday,0
1,2010,6,11,Friday,1
4,2010,6,11,Friday,3
5,2010,6,11,Friday,6
41,2010,6,11,Friday,7
98,2010,6,11,Friday,8
115,2010,6,11,Friday,9
111,2010,6,11,Friday,10
92,2010,6,11,Friday,11
64,2010,6,11,Friday,13
32,2010,6,11,Friday,14
32,2010,6,11,Friday,15
17,2010,6,11,Friday,16
10,2010,6,11,Friday,17
6,2010,6,11,Friday,18
4,2010,6,11,Friday,19
2,2010,6,11,Friday,22
1,2010,6,11,Friday,23
4,2010,6,12,Saturday,0
2,2010,6,12,Saturday,7
1,2010,6,12,Saturday,8
1,2010,6,12,Saturday,10
1,2010,6,12,Saturday,13
2,2010,6,12,Saturday,14
1,2010,6,12,Saturday,15
3,2010,6,12,Saturday,16
3,2010,6,12,Saturday,17
1,2010,6,12,Saturday,18
2,2010,6,12,Saturday,19
20,2010,6,12,Saturday,20
63,2010,6,12,Saturday,21
76,2010,6,12,Saturday,22
43,2010,6,12,Saturday,23
132,2010,6,13,Sunday,0
3,2010,6,13,Sunday,1
2,2010,6,13,Sunday,2
3,2010,6,13,Sunday,3
16,2010,6,13,Sunday,6
69,2010,6,13,Sunday,7
79,2010,6,13,Sunday,8
85,2010,6,13,Sunday,9
178,2010,6,13,Sunday,10
145,2010,6,13,Sunday,11
134,2010,6,13,Sunday,13
138,2010,6,13,Sunday,14
164,2010,6,13,Sunday,15
173,2010,6,13,Sunday,16
133,2010,6,13,Sunday,17
101,2010,6,13,Sunday,18
68,2010,6,13,Sunday,19
49,2010,6,13,Sunday,20
51,2010,6,13,Sunday,21
49,2010,6,13,Sunday,22
35,2010,6,13,Sunday,23
122,2010,6,14,Monday,0
3,2010,6,14,Monday,1
1,2010,6,14,Monday,4
4,2010,6,14,Monday,6
34,2010,6,14,Monday,7
97,2010,6,14,Monday,8
122,2010,6,14,Monday,9
128,2010,6,14,Monday,10
112,2010,6,14,Monday,11
100,2010,6,14,Monday,13
149,2010,6,14,Monday,14
118,2010,6,14,Monday,15
96,2010,6,14,Monday,16
84,2010,6,14,Monday,17
79,2010,6,14,Monday,18
60,2010,6,14,Monday,19
54,2010,6,14,Monday,20
39,2010,6,14,Monday,21
64,2010,6,14,Monday,22
52,2010,6,14,Monday,23
105,2010,6,15,Tuesday,0
2,2010,6,15,Tuesday,1
1,2010,6,15,Tuesday,2
2,2010,6,15,Tuesday,5
7,2010,6,15,Tuesday,6
12,2010,6,15,Tuesday,7
76,2010,6,15,Tuesday,8
113,2010,6,15,Tuesday,9
132,2010,6,15,Tuesday,10
100,2010,6,15,Tuesday,11
101,2010,6,15,Tuesday,13
107,2010,6,15,Tuesday,14
133,2010,6,15,Tuesday,15
124,2010,6,15,Tuesday,16
112,2010,6,15,Tuesday,17
65,2010,6,15,Tuesday,18
55,2010,6,15,Tuesday,19
63,2010,6,15,Tuesday,20
44,2010,6,15,Tuesday,21
68,2010,6,15,Tuesday,22
42,2010,6,15,Tuesday,23
94,2010,6,16,Wednesday,0
1,2010,6,16,Wednesday,2
1,2010,6,16,Wednesday,5
7,2010,6,16,Wednesday,6
40,2010,6,16,Wednesday,7
101,2010,6,16,Wednesday,8
94,2010,6,16,Wednesday,9
101,2010,6,16,Wednesday,10
115,2010,6,16,Wednesday,11
394,2010,6,16,Wednesday,13
175,2010,6,16,Wednesday,14
108,2010,6,16,Wednesday,15
99,2010,6,16,Wednesday,16
93,2010,6,16,Wednesday,17
96,2010,6,16,Wednesday,18
63,2010,6,16,Wednesday,19
56,2010,6,16,Wednesday,20
76,2010,6,16,Wednesday,21
64,2010,6,16,Wednesday,22
44,2010,6,16,Wednesday,23
109,2010,6,17,Thursday,0
2,2010,6,17,Thursday,1
1,2010,6,17,Thursday,2
2,2010,6,17,Thursday,3
1,2010,6,17,Thursday,5
3,2010,6,17,Thursday,6
39,2010,6,17,Thursday,7
76,2010,6,17,Thursday,8
127,2010,6,17,Thursday,9
137,2010,6,17,Thursday,10
129,2010,6,17,Thursday,11
90,2010,6,17,Thursday,13
119,2010,6,17,Thursday,14
115,2010,6,17,Thursday,15
177,2010,6,17,Thursday,16
105,2010,6,17,Thursday,17
83,2010,6,17,Thursday,18
58,2010,6,17,Thursday,19
52,2010,6,17,Thursday,20
66,2010,6,17,Thursday,21
40,2010,6,17,Thursday,22
35,2010,6,17,Thursday,23
81,2010,6,18,Friday,0
2,2010,6,18,Friday,1
1,2010,6,18,Friday,2
1,2010,6,18,Friday,3
2,2010,6,18,Friday,6
16,2010,6,18,Friday,7
51,2010,6,18,Friday,8
48,2010,6,18,Friday,9
74,2010,6,18,Friday,10
100,2010,6,18,Friday,11
44,2010,6,18,Friday,13
34,2010,6,18,Friday,14
15,2010,6,18,Friday,15
9,2010,6,18,Friday,16
18,2010,6,18,Friday,17
3,2010,6,18,Friday,18
1,2010,6,18,Friday,19
1,2010,6,18,Friday,20
2,2010,6,18,Friday,22
2,2010,6,19,Saturday,0
2,2010,6,19,Saturday,1
3,2010,6,19,Saturday,9
1,2010,6,19,Saturday,10
1,2010,6,19,Saturday,11
1,2010,6,19,Saturday,13
4,2010,6,19,Saturday,14
1,2010,6,19,Saturday,15
1,2010,6,19,Saturday,17
1,2010,6,19,Saturday,18
13,2010,6,19,Saturday,20
54,2010,6,19,Saturday,21
57,2010,6,19,Saturday,22
40,2010,6,19,Saturday,23
150,2010,6,20,Sunday,0
4,2010,6,20,Sunday,1
3,2010,6,20,Sunday,2
4,2010,6,20,Sunday,6
33,2010,6,20,Sunday,7
91,2010,6,20,Sunday,8
117,2010,6,20,Sunday,9
156,2010,6,20,Sunday,10
145,2010,6,20,Sunday,11
105,2010,6,20,Sunday,13
136,2010,6,20,Sunday,14
139,2010,6,20,Sunday,15
141,2010,6,20,Sunday,16
126,2010,6,20,Sunday,17
70,2010,6,20,Sunday,18
54,2010,6,20,Sunday,19
51,2010,6,20,Sunday,20
40,2010,6,20,Sunday,21
48,2010,6,20,Sunday,22
44,2010,6,20,Sunday,23
109,2010,6,21,Monday,0
1,2010,6,21,Monday,1
1,2010,6,21,Monday,5
7,2010,6,21,Monday,6
39,2010,6,21,Monday,7
85,2010,6,21,Monday,8
138,2010,6,21,Monday,9
156,2010,6,21,Monday,10
137,2010,6,21,Monday,11
150,2010,6,21,Monday,13
137,2010,6,21,Monday,14
131,2010,6,21,Monday,15
105,2010,6,21,Monday,16
72,2010,6,21,Monday,17
62,2010,6,21,Monday,18
71,2010,6,21,Monday,19
54,2010,6,21,Monday,20
52,2010,6,21,Monday,21
63,2010,6,21,Monday,22
44,2010,6,21,Monday,23
115,2010,6,22,Tuesday,0
3,2010,6,22,Tuesday,1
1,2010,6,22,Tuesday,4
3,2010,6,22,Tuesday,5
4,2010,6,22,Tuesday,6
39,2010,6,22,Tuesday,7
76,2010,6,22,Tuesday,8
113,2010,6,22,Tuesday,9
117,2010,6,22,Tuesday,10
116,2010,6,22,Tuesday,11
104,2010,6,22,Tuesday,13
104,2010,6,22,Tuesday,14
118,2010,6,22,Tuesday,15
109,2010,6,22,Tuesday,16
97,2010,6,22,Tuesday,17
70,2010,6,22,Tuesday,18
53,2010,6,22,Tuesday,19
56,2010,6,22,Tuesday,20
46,2010,6,22,Tuesday,21
41,2010,6,22,Tuesday,22
44,2010,6,22,Tuesday,23
92,2010,6,23,Wednesday,0
8,2010,6,23,Wednesday,1
2,2010,6,23,Wednesday,3
1,2010,6,23,Wednesday,5
5,2010,6,23,Wednesday,6
35,2010,6,23,Wednesday,7
67,2010,6,23,Wednesday,8
95,2010,6,23,Wednesday,9
117,2010,6,23,Wednesday,10
90,2010,6,23,Wednesday,11
94,2010,6,23,Wednesday,13
120,2010,6,23,Wednesday,14
121,2010,6,23,Wednesday,15
87,2010,6,23,Wednesday,16
55,2010,6,23,Wednesday,17
54,2010,6,23,Wednesday,18
39,2010,6,23,Wednesday,19
54,2010,6,23,Wednesday,20
69,2010,6,23,Wednesday,21
52,2010,6,23,Wednesday,22
49,2010,6,23,Wednesday,23
78,2010,6,24,Thursday,0
1,2010,6,24,Thursday,5
3,2010,6,24,Thursday,6
34,2010,6,24,Thursday,7
61,2010,6,24,Thursday,8
85,2010,6,24,Thursday,9
133,2010,6,24,Thursday,10
86,2010,6,24,Thursday,11
101,2010,6,24,Thursday,13
99,2010,6,24,Thursday,14
117,2010,6,24,Thursday,15
127,2010,6,24,Thursday,16
106,2010,6,24,Thursday,17
63,2010,6,24,Thursday,18
45,2010,6,24,Thursday,19
42,2010,6,24,Thursday,20
41,2010,6,24,Thursday,21
32,2010,6,24,Thursday,22
26,2010,6,24,Thursday,23
57,2010,6,25,Friday,0
1,2010,6,25,Friday,1
1,2010,6,25,Friday,3
1,2010,6,25,Friday,4
1,2010,6,25,Friday,6
24,2010,6,25,Friday,7
53,2010,6,25,Friday,8
54,2010,6,25,Friday,9
64,2010,6,25,Friday,10
60,2010,6,25,Friday,11
45,2010,6,25,Friday,13
36,2010,6,25,Friday,14
13,2010,6,25,Friday,15
15,2010,6,25,Friday,16
4,2010,6,25,Friday,17
4,2010,6,25,Friday,18
2,2010,6,25,Friday,19
3,2010,6,25,Friday,22
1,2010,6,26,Saturday,0
1,2010,6,26,Saturday,9
1,2010,6,26,Saturday,10
2,2010,6,26,Saturday,17
1,2010,6,26,Saturday,18
2,2010,6,26,Saturday,19
13,2010,6,26,Saturday,20
49,2010,6,26,Saturday,21
52,2010,6,26,Saturday,22
26,2010,6,26,Saturday,23
122,2010,6,27,Sunday,0
2,2010,6,27,Sunday,1
4,2010,6,27,Sunday,6
36,2010,6,27,Sunday,7
83,2010,6,27,Sunday,8
117,2010,6,27,Sunday,9
146,2010,6,27,Sunday,10
97,2010,6,27,Sunday,11
98,2010,6,27,Sunday,13
104,2010,6,27,Sunday,14
120,2010,6,27,Sunday,15
108,2010,6,27,Sunday,16
74,2010,6,27,Sunday,17
52,2010,6,27,Sunday,18
54,2010,6,27,Sunday,19
14,2010,6,27,Sunday,20
58,2010,6,27,Sunday,21
42,2010,6,27,Sunday,22
26,2010,6,27,Sunday,23
116,2010,6,28,Monday,0
1,2010,6,28,Monday,1
1,2010,6,28,Monday,2
1,2010,6,28,Monday,5
2,2010,6,28,Monday,6
36,2010,6,28,Monday,7
92,2010,6,28,Monday,8
106,2010,6,28,Monday,9
100,2010,6,28,Monday,10
101,2010,6,28,Monday,11
111,2010,6,28,Monday,13
128,2010,6,28,Monday,14
97,2010,6,28,Monday,15
72,2010,6,28,Monday,16
55,2010,6,28,Monday,17
48,2010,6,28,Monday,18
63,2010,6,28,Monday,19
65,2010,6,28,Monday,20
57,2010,6,28,Monday,21
50,2010,6,28,Monday,22
55,2010,6,28,Monday,23
92,2010,6,29,Tuesday,0
1,2010,6,29,Tuesday,1
1,2010,6,29,Tuesday,5
6,2010,6,29,Tuesday,6
22,2010,6,29,Tuesday,7
63,2010,6,29,Tuesday,8
129,2010,6,29,Tuesday,9
166,2010,6,29,Tuesday,10
109,2010,6,29,Tuesday,11
73,2010,6,29,Tuesday,13
117,2010,6,29,Tuesday,14
112,2010,6,29,Tuesday,15
95,2010,6,29,Tuesday,16
85,2010,6,29,Tuesday,17
66,2010,6,29,Tuesday,18
42,2010,6,29,Tuesday,19
45,2010,6,29,Tuesday,20
54,2010,6,29,Tuesday,21
58,2010,6,29,Tuesday,22
42,2010,6,29,Tuesday,23
111,2010,6,30,Wednesday,0
1,2010,6,30,Wednesday,2
1,2010,6,30,Wednesday,4
2,2010,6,30,Wednesday,5
9,2010,6,30,Wednesday,6
30,2010,6,30,Wednesday,7
72,2010,6,30,Wednesday,8
106,2010,6,30,Wednesday,9
147,2010,6,30,Wednesday,10
126,2010,6,30,Wednesday,11
117,2010,6,30,Wednesday,13
100,2010,6,30,Wednesday,14
123,2010,6,30,Wednesday,15
79,2010,6,30,Wednesday,16
81,2010,6,30,Wednesday,17
79,2010,6,30,Wednesday,18
53,2010,6,30,Wednesday,19
55,2010,6,30,Wednesday,20
57,2010,6,30,Wednesday,21
61,2010,6,30,Wednesday,22
43,2010,6,30,Wednesday,23
162,2010,7,1,Thursday,0
1,2010,7,1,Thursday,4
20,2010,7,1,Thursday,6
51,2010,7,1,Thursday,7
108,2010,7,1,Thursday,8
153,2010,7,1,Thursday,9
169,2010,7,1,Thursday,10
161,2010,7,1,Thursday,11
138,2010,7,1,Thursday,13
163,2010,7,1,Thursday,14
136,2010,7,1,Thursday,15
138,2010,7,1,Thursday,16
141,2010,7,1,Thursday,17
90,2010,7,1,Thursday,18
68,2010,7,1,Thursday,19
76,2010,7,1,Thursday,20
90,2010,7,1,Thursday,21
58,2010,7,1,Thursday,22
51,2010,7,1,Thursday,23
156,2010,7,2,Friday,0
1,2010,7,2,Friday,2
1,2010,7,2,Friday,3
1,2010,7,2,Friday,5
5,2010,7,2,Friday,6
50,2010,7,2,Friday,7
127,2010,7,2,Friday,8
120,2010,7,2,Friday,9
144,2010,7,2,Friday,10
156,2010,7,2,Friday,11
71,2010,7,2,Friday,13
41,2010,7,2,Friday,14
32,2010,7,2,Friday,15
23,2010,7,2,Friday,16
9,2010,7,2,Friday,17
9,2010,7,2,Friday,18
1,2010,7,2,Friday,19
3,2010,7,2,Friday,20
1,2010,7,2,Friday,22
1,2010,7,3,Saturday,0
2,2010,7,3,Saturday,1
1,2010,7,3,Saturday,8
2,2010,7,3,Saturday,9
2,2010,7,3,Saturday,11
1,2010,7,3,Saturday,15
2,2010,7,3,Saturday,16
2,2010,7,3,Saturday,18
8,2010,7,3,Saturday,19
14,2010,7,3,Saturday,20
93,2010,7,3,Saturday,21
83,2010,7,3,Saturday,22
44,2010,7,3,Saturday,23
175,2010,7,4,Sunday,0
6,2010,7,4,Sunday,1
1,2010,7,4,Sunday,2
2,2010,7,4,Sunday,3
1,2010,7,4,Sunday,5
8,2010,7,4,Sunday,6
57,2010,7,4,Sunday,7
115,2010,7,4,Sunday,8
162,2010,7,4,Sunday,9
196,2010,7,4,Sunday,10
177,2010,7,4,Sunday,11
190,2010,7,4,Sunday,13
217,2010,7,4,Sunday,14
160,2010,7,4,Sunday,15
210,2010,7,4,Sunday,16
215,2010,7,4,Sunday,17
163,2010,7,4,Sunday,18
151,2010,7,4,Sunday,19
160,2010,7,4,Sunday,20
109,2010,7,4,Sunday,21
59,2010,7,4,Sunday,22
55,2010,7,4,Sunday,23
154,2010,7,5,Monday,0
2,2010,7,5,Monday,1
1,2010,7,5,Monday,3
1,2010,7,5,Monday,5
12,2010,7,5,Monday,6
59,2010,7,5,Monday,7
105,2010,7,5,Monday,8
167,2010,7,5,Monday,9
162,2010,7,5,Monday,10
133,2010,7,5,Monday,11
150,2010,7,5,Monday,13
161,2010,7,5,Monday,14
131,2010,7,5,Monday,15
125,2010,7,5,Monday,16
86,2010,7,5,Monday,17
277,2010,7,5,Monday,18
153,2010,7,5,Monday,19
91,2010,7,5,Monday,20
60,2010,7,5,Monday,21
50,2010,7,5,Monday,22
52,2010,7,5,Monday,23
125,2010,7,6,Tuesday,0
2,2010,7,6,Tuesday,1
2,2010,7,6,Tuesday,3
1,2010,7,6,Tuesday,4
3,2010,7,6,Tuesday,5
6,2010,7,6,Tuesday,6
46,2010,7,6,Tuesday,7
110,2010,7,6,Tuesday,8
124,2010,7,6,Tuesday,9
134,2010,7,6,Tuesday,10
128,2010,7,6,Tuesday,11
143,2010,7,6,Tuesday,13
140,2010,7,6,Tuesday,14
98,2010,7,6,Tuesday,15
157,2010,7,6,Tuesday,16
128,2010,7,6,Tuesday,17
118,2010,7,6,Tuesday,18
70,2010,7,6,Tuesday,19
64,2010,7,6,Tuesday,20
59,2010,7,6,Tuesday,21
67,2010,7,6,Tuesday,22
50,2010,7,6,Tuesday,23
107,2010,7,7,Wednesday,0
3,2010,7,7,Wednesday,1
1,2010,7,7,Wednesday,2
1,2010,7,7,Wednesday,5
6,2010,7,7,Wednesday,6
38,2010,7,7,Wednesday,7
75,2010,7,7,Wednesday,8
116,2010,7,7,Wednesday,9
118,2010,7,7,Wednesday,10
120,2010,7,7,Wednesday,11
112,2010,7,7,Wednesday,13
155,2010,7,7,Wednesday,14
123,2010,7,7,Wednesday,15
96,2010,7,7,Wednesday,16
77,2010,7,7,Wednesday,17
91,2010,7,7,Wednesday,18
71,2010,7,7,Wednesday,19
55,2010,7,7,Wednesday,20
73,2010,7,7,Wednesday,21
44,2010,7,7,Wednesday,22
40,2010,7,7,Wednesday,23
142,2010,7,8,Thursday,0
1,2010,7,8,Thursday,1
4,2010,7,8,Thursday,2
1,2010,7,8,Thursday,5
4,2010,7,8,Thursday,6
37,2010,7,8,Thursday,7
80,2010,7,8,Thursday,8
147,2010,7,8,Thursday,9
123,2010,7,8,Thursday,10
135,2010,7,8,Thursday,11
92,2010,7,8,Thursday,13
123,2010,7,8,Thursday,14
109,2010,7,8,Thursday,15
111,2010,7,8,Thursday,16
115,2010,7,8,Thursday,17
74,2010,7,8,Thursday,18
97,2010,7,8,Thursday,19
46,2010,7,8,Thursday,20
55,2010,7,8,Thursday,21
66,2010,7,8,Thursday,22
37,2010,7,8,Thursday,23
97,2010,7,9,Friday,0
2,2010,7,9,Friday,1
1,2010,7,9,Friday,2
3,2010,7,9,Friday,4
1,2010,7,9,Friday,5
5,2010,7,9,Friday,6
29,2010,7,9,Friday,7
64,2010,7,9,Friday,8
98,2010,7,9,Friday,9
102,2010,7,9,Friday,10
76,2010,7,9,Friday,11
53,2010,7,9,Friday,13
38,2010,7,9,Friday,14
18,2010,7,9,Friday,15
12,2010,7,9,Friday,16
8,2010,7,9,Friday,17
6,2010,7,9,Friday,18
1,2010,7,9,Friday,19
1,2010,7,9,Friday,20
1,2010,7,10,Saturday,0
1,2010,7,10,Saturday,1
2,2010,7,10,Saturday,14
2,2010,7,10,Saturday,16
1,2010,7,10,Saturday,18
5,2010,7,10,Saturday,19
15,2010,7,10,Saturday,20
61,2010,7,10,Saturday,21
47,2010,7,10,Saturday,22
44,2010,7,10,Saturday,23
123,2010,7,11,Sunday,0
5,2010,7,11,Sunday,1
9,2010,7,11,Sunday,6
47,2010,7,11,Sunday,7
91,2010,7,11,Sunday,8
96,2010,7,11,Sunday,9
148,2010,7,11,Sunday,10
97,2010,7,11,Sunday,11
190,2010,7,11,Sunday,13
157,2010,7,11,Sunday,14
165,2010,7,11,Sunday,15
191,2010,7,11,Sunday,16
131,2010,7,11,Sunday,17
118,2010,7,11,Sunday,18
82,2010,7,11,Sunday,19
79,2010,7,11,Sunday,20
77,2010,7,11,Sunday,21
50,2010,7,11,Sunday,22
42,2010,7,11,Sunday,23
136,2010,7,12,Monday,0
3,2010,7,12,Monday,1
2,2010,7,12,Monday,4
1,2010,7,12,Monday,5
7,2010,7,12,Monday,6
47,2010,7,12,Monday,7
88,2010,7,12,Monday,8
153,2010,7,12,Monday,9
166,2010,7,12,Monday,10
130,2010,7,12,Monday,11
131,2010,7,12,Monday,13
121,2010,7,12,Monday,14
127,2010,7,12,Monday,15
107,2010,7,12,Monday,16
97,2010,7,12,Monday,17
112,2010,7,12,Monday,18
95,2010,7,12,Monday,19
77,2010,7,12,Monday,20
79,2010,7,12,Monday,21
55,2010,7,12,Monday,22
59,2010,7,12,Monday,23
119,2010,7,13,Tuesday,0
3,2010,7,13,Tuesday,1
1,2010,7,13,Tuesday,2
7,2010,7,13,Tuesday,6
41,2010,7,13,Tuesday,7
84,2010,7,13,Tuesday,8
108,2010,7,13,Tuesday,9
159,2010,7,13,Tuesday,10
136,2010,7,13,Tuesday,11
91,2010,7,13,Tuesday,13
142,2010,7,13,Tuesday,14
133,2010,7,13,Tuesday,15
114,2010,7,13,Tuesday,16
109,2010,7,13,Tuesday,17
105,2010,7,13,Tuesday,18
68,2010,7,13,Tuesday,19
71,2010,7,13,Tuesday,20
85,2010,7,13,Tuesday,21
81,2010,7,13,Tuesday,22
88,2010,7,13,Tuesday,23
122,2010,7,14,Wednesday,0
2,2010,7,14,Wednesday,1
1,2010,7,14,Wednesday,2
2,2010,7,14,Wednesday,3
3,2010,7,14,Wednesday,6
33,2010,7,14,Wednesday,7
83,2010,7,14,Wednesday,8
